input_row_index,input_url,sku,ean,oryginal_price,oryginal_url
2725,https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-fill-porenfueller,HGS4605,4002017046053,125.94,https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-fill-porenfueller
2726,https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-matt-mattbeschichtung,HGS4627,4002017046275,84.74,https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-matt-mattbeschichtung
2727,https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-top-metallsalzfreie-hochleistungsdispersion,HGS4620,4002017046206,118.18,https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-top-metallsalzfreie-hochleistungsdispersion
2728,https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-ultra-langzeitbeschichtung,HGS4645,4002017046459,104.58,https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-ultra-langzeitbeschichtung
2729,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-easyline-sanitaerreiniger-10-liter-kanister,HGS8103,4002017081030,32.25,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-easyline-sanitaerreiniger-10-liter-kanister
2729,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-easyline-sanitaerreiniger-10-liter-kanister,HGS8103,4002017081030,32.25,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-easyline-sanitaerreiniger-10-liter-kanister
2729,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-easyline-sanitaerreiniger-10-liter-kanister,HGS8003,4002017180030,41.30,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-easyline-sanitaerreiniger-12-x-1-liter
2730,https://www.hygiene-shop.com/wischpflegen/dreiturm-easyline-bodenwischpflege-10-liter-kanister,HGS8106,4002017081061,31.90,https://www.hygiene-shop.com/wischpflegen/dreiturm-easyline-bodenwischpflege-10-liter-kanister
2730,https://www.hygiene-shop.com/wischpflegen/dreiturm-easyline-bodenwischpflege-10-liter-kanister,HGS8106,4002017081061,31.90,https://www.hygiene-shop.com/wischpflegen/dreiturm-easyline-bodenwischpflege-10-liter-kanister
2731,https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-edelhart-glanzwachs-hartwachs,HGS4545,4002017045452,98.78,https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-edelhart-glanzwachs-hartwachs
2732,https://www.hygiene-shop.com/edelstahl-alu-metallreiniger/dreiturm-edelstahl-antifingerprint-edelstahlpflege,HGS4865,4002017048651,110.94,https://www.hygiene-shop.com/edelstahl-alu-metallreiniger/dreiturm-edelstahl-antifingerprint-edelstahlpflege
2733,https://www.hygiene-shop.com/textil-und-teppichreinigungsmittel/dreiturm-fleckenentferner-teppiche-polster,HGS4206,4002017042062,43.34,https://www.hygiene-shop.com/textil-und-teppichreinigungsmittel/dreiturm-fleckenentferner-teppiche-polster
2734,https://www.hygiene-shop.com/wischpflegen/dreiturm-goldreif-klarwischpflege-bodenwischpflege-konzentrat-10-liter-kanister,HGS4298,4002017042987,51.87,https://www.hygiene-shop.com/wischpflegen/dreiturm-goldreif-klarwischpflege-bodenwischpflege-konzentrat-10-liter-kanister
2734,https://www.hygiene-shop.com/wischpflegen/dreiturm-goldreif-klarwischpflege-bodenwischpflege-konzentrat-10-liter-kanister,HGS4298,4002017042987,51.87,https://www.hygiene-shop.com/wischpflegen/dreiturm-goldreif-klarwischpflege-bodenwischpflege-konzentrat-10-liter-kanister
2735,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-goldreif-frischreiniger-universalreiniger-konzentrat-1-liter-flasche,HGS4230-1,4002017142304,4.61,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-goldreif-frischreiniger-universalreiniger-konzentrat-1-liter-flasche
2735,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-goldreif-frischreiniger-universalreiniger-konzentrat-1-liter-flasche,HGS4246,4002017042468,42.34,https://www.hygiene-shop.com/allzweckreiniger-unterhaltsreiniger/dreiturm-goldreif-frischreiniger-universalreiniger-konzentrat-10-liter-kanister
2736,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-goldreif-sanitaereiniger-sanitaerunterhaltsreiniger-konzentrat-10-liter-kanister,HGS4388,4002017043885,49.25,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-goldreif-sanitaereiniger-sanitaerunterhaltsreiniger-konzentrat-10-liter-kanister
2736,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-goldreif-sanitaereiniger-sanitaerunterhaltsreiniger-konzentrat-10-liter-kanister,HGS4388,4002017043885,49.25,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-goldreif-sanitaereiniger-sanitaerunterhaltsreiniger-konzentrat-10-liter-kanister
2737,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-goldreif-glanzreiniger-alkoholreiniger-konzentrat-10-liter-kanister,HGS4308,4002017043083,51.63,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-goldreif-glanzreiniger-alkoholreiniger-konzentrat-10-liter-kanister
2737,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-goldreif-glanzreiniger-alkoholreiniger-konzentrat-10-liter-kanister,HGS4308,4002017043083,51.63,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-goldreif-glanzreiniger-alkoholreiniger-konzentrat-10-liter-kanister
2737,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-goldreif-glanzreiniger-alkoholreiniger-konzentrat-10-liter-kanister,HGS4307,4002017143073,70.58,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-goldreif-glanzreiniger-alkoholreiniger-konzentrat-12-x-1-liter
2738,https://www.hygiene-shop.com/graffitientferner/dreiturm-graffitientferner,HGS4207,4002017042079,132.73,https://www.hygiene-shop.com/graffitientferner/dreiturm-graffitientferner
2739,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-intensiv-reiniger-aktiv-grundreiniger-allzweckreiniger,HGS4726,4002017047265,50.18,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-intensiv-reiniger-aktiv-grundreiniger-allzweckreiniger
2740,https://www.hygiene-shop.com/grundreiniger/dreiturm-lino-rein-plus-universal-grundreiniger,HGS4722,4002017047227,64.39,https://www.hygiene-shop.com/grundreiniger/dreiturm-lino-rein-plus-universal-grundreiniger
2741,https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-metallic-2000-glanzdispersion,HGS4626,4002017046268,79.23,https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-metallic-2000-glanzdispersion
2742,https://www.hygiene-shop.com/glas-und-kunststoffreiniger/dreiturm-office-top-intensiv-cleaner-buero-und-kunststoff,HGS4205,4002017142052,65.10,https://www.hygiene-shop.com/glas-und-kunststoffreiniger/dreiturm-office-top-intensiv-cleaner-buero-und-kunststoff
2743,https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-rs-mehrzweckemulsion-beschichtung-mit-gleitschutz,HGS4633,4002017046336,75.22,https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-rs-mehrzweckemulsion-beschichtung-mit-gleitschutz
2744,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-san-effekt-sanitaer-und-badreiniger-6-x-750-ml,HGS4203D,4002017142038,36.52,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-san-effekt-sanitaer-und-badreiniger-6-x-750-ml
2744,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-san-effekt-sanitaer-und-badreiniger-6-x-750-ml,HGS4199,4002017041997,50.68,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-san-effekt-sanitaer-und-badreiniger-10-liter-kanister
2745,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-sanitaerreiniger-rot-sanitaergrundreiniger-10-liter-kanister,HGS4366,4002017043663,55.60,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-sanitaerreiniger-rot-sanitaergrundreiniger-10-liter-kanister
2745,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-sanitaerreiniger-rot-sanitaergrundreiniger-10-liter-kanister,HGS4366,4002017043663,55.60,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-sanitaerreiniger-rot-sanitaergrundreiniger-10-liter-kanister
2746,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-sanifris-eco-dreinatura-sanitaerreiniger-10-liter-kanister,HGS3349,4002017033497,39.65,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-sanifris-eco-dreinatura-sanitaerreiniger-10-liter-kanister
2746,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-sanifris-eco-dreinatura-sanitaerreiniger-10-liter-kanister,HGS3349,4002017033497,39.65,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-sanifris-eco-dreinatura-sanitaerreiniger-10-liter-kanister
2746,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-sanifris-eco-dreinatura-sanitaerreiniger-10-liter-kanister,HGS3348,4002017033480,57.13,https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-sanifris-eco-dreinatura-sanitaerreiniger-12-x-1-liter
2747,https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-steinpflege-selbstglanzdispersion,HGS4622,4002017046220,85.85,https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-steinpflege-selbstglanzdispersion
2748,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-torma-bac-geruchsvernichter-auf-bakterienbasis,HGS4300D-1,4002017043007,6.07,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-torma-bac-geruchsvernichter-auf-bakterienbasis
2748,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-torma-bac-geruchsvernichter-auf-bakterienbasis,HGS4300D,4002017143004,72.88,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-torma-bac-geruchsvernichter-auf-bakterienbasis-12-x-1-liter
2749,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-torwol-s-saurer-tensidfreier-reiniger-10-liter-kanister,HGS4296,4002017042963,58.48,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-torwol-s-saurer-tensidfreier-reiniger-10-liter-kanister
2749,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-torwol-s-saurer-tensidfreier-reiniger-10-liter-kanister,HGS4295,4002017042956,75.40,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-torwol-s-saurer-tensidfreier-reiniger-12-x-1-liter-rundflasche
2750,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-universalseife,HGS4105,4002017041058,56.08,https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-universalseife
2751,https://www.hygiene-shop.com/maschinenspuelmittel/dreiturm-variol-mc-maschinenspuelmittel-mit-chlor,HGS4680,4002017046800,50.62,https://www.hygiene-shop.com/maschinenspuelmittel/dreiturm-variol-mc-maschinenspuelmittel-mit-chlor
2752,https://www.hygiene-shop.com/glaeserspuelmittel/dreiturm-variol-mg-maschinenspuelmittel-fuer-glaeser,HGS4682,4002017046824,42.74,https://www.hygiene-shop.com/glaeserspuelmittel/dreiturm-variol-mg-maschinenspuelmittel-fuer-glaeser
2753,https://www.hygiene-shop.com/wischpflegen/dreiturm-wischfris-eco-dreinatura-bodenwischpflege-10-liter-kanister,HGS3351,4002017033510,41.54,https://www.hygiene-shop.com/wischpflegen/dreiturm-wischfris-eco-dreinatura-bodenwischpflege-10-liter-kanister
2753,https://www.hygiene-shop.com/wischpflegen/dreiturm-wischfris-eco-dreinatura-bodenwischpflege-10-liter-kanister,HGS3351,4002017033510,41.54,https://www.hygiene-shop.com/wischpflegen/dreiturm-wischfris-eco-dreinatura-bodenwischpflege-10-liter-kanister
2754,https://www.hygiene-shop.com/grundreiniger/dreiturm-zementschleier-entferner-saurer-grundreiniger,HGS4721,4002017047210,61.19,https://www.hygiene-shop.com/grundreiniger/dreiturm-zementschleier-entferner-saurer-grundreiniger
2755,https://www.hygiene-shop.com/holzbesteck/papstar-kaffeeloeffel-holz-pure-12-cm-vintage,HGS88623-pap,4002911986233,31.18,https://www.hygiene-shop.com/holzbesteck/papstar-kaffeeloeffel-holz-pure-12-cm-vintage
2756,https://www.hygiene-shop.com/holzbesteck/papstar-kaffeeloeffel-holz-pure-12-cm-natur-vintage,HGS88326-pap,4002911983263,44.09,https://www.hygiene-shop.com/holzbesteck/papstar-kaffeeloeffel-holz-pure-12-cm-natur-vintage
2757,https://www.hygiene-shop.com/holzbesteck/papstar-kaffeeloeffel-holz-pure-11-cm-gewachst,HGS89120-pap,4002911991206,47.54,https://www.hygiene-shop.com/holzbesteck/papstar-kaffeeloeffel-holz-pure-11-cm-gewachst
2758,https://www.hygiene-shop.com/holzbesteck/papstar-loeffel-holz-pure-16-cm,HGS37179-pap,4002911471791,41.03,https://www.hygiene-shop.com/holzbesteck/papstar-loeffel-holz-pure-16-cm
2759,https://www.hygiene-shop.com/holzbesteck/papstar-loeffel-holz-pure-16-cm-gewachst,HGS89119-pap,4002911991190,56.41,https://www.hygiene-shop.com/holzbesteck/papstar-loeffel-holz-pure-16-cm-gewachst
2760,https://www.hygiene-shop.com/holzbesteck/papstar-loeffel-holz-pure-19-5-cm-vintage,HGS88622-pap,4002911986226,34.83,https://www.hygiene-shop.com/holzbesteck/papstar-loeffel-holz-pure-19-5-cm-vintage
2761,https://www.hygiene-shop.com/holzbesteck/papstar-eisloeffel-holz-pure-9-4-cm-gewachst,HGS89152-pap,4002911991527,49.27,https://www.hygiene-shop.com/holzbesteck/papstar-eisloeffel-holz-pure-9-4-cm-gewachst
2762,https://www.hygiene-shop.com/holzbesteck/papstar-eisloeffel-holz-pure-9-4-cm,HGS89894-pap,4002911687185,40.89,https://www.hygiene-shop.com/holzbesteck/papstar-eisloeffel-holz-pure-9-4-cm
2763,https://www.hygiene-shop.com/holzbesteck/papstar-ruehrstaebchen-holz-pure-17-8-cm-x-5-mm,HGS10081-pap,4002911200810,68.85,https://www.hygiene-shop.com/holzbesteck/papstar-ruehrstaebchen-holz-pure-17-8-cm-x-5-mm
2764,https://www.hygiene-shop.com/holzbesteck/papstar-ruehrstaebchen-holz-pure-11-cm-x-5-mm-einzeln-gehuellt,HGS87859-pap,4002911417799,87.82,https://www.hygiene-shop.com/holzbesteck/papstar-ruehrstaebchen-holz-pure-11-cm-x-5-mm-einzeln-gehuellt
2765,https://www.hygiene-shop.com/holzbesteck/papstar-ruehrstaebchen-holz-pure-11-cm-x-5-mm,HGS87848-pap,4002911824856,50.00,https://www.hygiene-shop.com/holzbesteck/papstar-ruehrstaebchen-holz-pure-11-cm-x-5-mm
2766,https://www.hygiene-shop.com/holzbesteck/papstar-ruehrstaebchen-holz-pure-17-8-cm-x-6-mm-einzeln-gehuellt,HGS89927-pap,4002911780862,55.83,https://www.hygiene-shop.com/holzbesteck/papstar-ruehrstaebchen-holz-pure-17-8-cm-x-6-mm-einzeln-gehuellt
2767,https://www.hygiene-shop.com/holzbesteck/papstar-ruehrstaebchen-holz-pure-14-cm-x-6-mm-einzeln-gehuellt,HGS87858-pap,4002911880586,96.81,https://www.hygiene-shop.com/holzbesteck/papstar-ruehrstaebchen-holz-pure-14-cm-x-6-mm-einzeln-gehuellt
2768,https://www.hygiene-shop.com/einwegbesteck-sets-einzeln-verpackt/papstar-ruehrstaebchen-holz-pure-9-cm-x-6-mm-einzeln-gehuellt,HGS89441-pap,4002911317341,94.50,https://www.hygiene-shop.com/holzbestecke/papstar-ruehrstaebchen-holz-pure-9-cm-x-6-mm-einzeln-gehuellt
2769,https://www.hygiene-shop.com/spiesse-zahnstocher/papstar-schaschlikspiesse-holz-pure-oe-3-mm-30-cm,HGS12664-pap,4002911226643,106.66,https://www.hygiene-shop.com/spiesse-zahnstocher/papstar-schaschlikspiesse-holz-pure-oe-3-mm-30-cm
2770,https://www.hygiene-shop.com/spiesse-zahnstocher/papstar-schaschlikspiesse-holz-pure-oe-3-5-mm-20-cm,HGS16635-pap,4002911266359,113.56,https://www.hygiene-shop.com/spiesse-zahnstocher/papstar-schaschlikspiesse-holz-pure-oe-3-5-mm-20-cm
2771,https://www.hygiene-shop.com/holzbesteck/papstar-gabeln-holz-pure-16-cm,HGS37178-pap,4002911778630,41.03,https://www.hygiene-shop.com/holzbesteck/papstar-gabeln-holz-pure-16-cm
2772,https://www.hygiene-shop.com/holzbesteck/papstar-gabeln-holz-pure-16-cm-gewachst,HGS89117-pap,4002911991176,56.41,https://www.hygiene-shop.com/holzbesteck/papstar-gabeln-holz-pure-16-cm-gewachst
2773,https://www.hygiene-shop.com/weihnachtsmarkt-verkauf/papstar-gabeln-holz-pure-16-5-cm,HGS86940-pap,4002911869406,34.75,https://www.hygiene-shop.com/weihnachtsmarkt-verkauf/papstar-gabeln-holz-pure-16-5-cm
2774,https://www.hygiene-shop.com/holzbesteck/papstar-gabeln-holz-pure-19-5-cm-vintage,HGS88620-pap,4002911996201,34.83,https://www.hygiene-shop.com/holzbesteck/papstar-gabeln-holz-pure-19-5-cm-vintage
2775,https://www.hygiene-shop.com/holzbesteck/papstar-pommes-frites-gabeln-holz-pure-8-5-cm,HGS89125-pap,4002911991251,61.21,https://www.hygiene-shop.com/holzbesteck/papstar-pommes-frites-gabeln-holz-pure-8-5-cm
2776,https://www.hygiene-shop.com/spiesse-zahnstocher/papstar-zahnstocher-holz-gehuellt-pure-rund-6-5-cm-www.papstar.com,HGS16691-pap,4002911266915,50.50,https://www.hygiene-shop.com/spiesse-zahnstocher/papstar-zahnstocher-holz-gehuellt-pure-rund-6-5-cm-www.papstar.com
2777,https://www.hygiene-shop.com/holzbesteck/papstar-zahnstocher-holz-gehuellt-pure-rund-6-5-cm,HGS16701-pap,4002911267011,50.05,https://www.hygiene-shop.com/spiesse-zahnstocher/papstar-zahnstocher-holz-gehuellt-pure-rund-6-5-cm
2778,https://www.hygiene-shop.com/zahnstocher/papstar-zahnstocher-holz-pure-rund-8-cm,HGS12674-pap,4002911226742,40.96,https://www.hygiene-shop.com/zahnstocher/papstar-zahnstocher-holz-pure-rund-8-cm
2779,https://www.hygiene-shop.com/holzbesteck/papstar-zahnstocher-holz-pure-rund-6-8-cm,HGS12735-pap,4002911227350,34.97,https://www.hygiene-shop.com/spiesse-zahnstocher/papstar-zahnstocher-holz-pure-rund-6-8-cm
2780,https://www.hygiene-shop.com/holzbesteck/papstar-zahnstocher-holz-pure-rund-8-cm,HGS16692-pap,4002911266922,57.89,https://www.hygiene-shop.com/spiesse-zahnstocher/papstar-zahnstocher-holz-pure-rund-8-cm
2781,https://www.hygiene-shop.com/zahnstocher/papstar-zahnstocher-holz-pure-rund-6-5-cm-im-spender,HGS12694-pap,4002911226940,30.25,https://www.hygiene-shop.com/zahnstocher/papstar-zahnstocher-holz-pure-rund-6-5-cm-im-spender
2782,https://www.hygiene-shop.com/zahnstocher/papstar-zahnstocher-holz-pure-rund-6-8-cm-im-spender-aus-holz,HGS88206-pap,4002911849033,33.38,https://www.hygiene-shop.com/zahnstocher/papstar-zahnstocher-holz-pure-rund-6-8-cm-im-spender-aus-holz
2783,https://www.hygiene-shop.com/zahnstocher/papstar-zahnstocher-holz-gehuellt-rund-6-5-cm-mit-menthol,HGS16699-pap,4002911266991,51.68,https://www.hygiene-shop.com/zahnstocher/papstar-zahnstocher-holz-gehuellt-rund-6-5-cm-mit-menthol
2784,https://www.hygiene-shop.com/holzbesteck/papstar-zahnstocher-holz-pure-rund-6-5-cm,HGS12739-pap,4002911227398,38.87,https://www.hygiene-shop.com/spiesse-zahnstocher/papstar-zahnstocher-holz-pure-rund-6-5-cm
2785,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-amerika,HGS16657-pap,4002911266571,55.18,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-amerika
2786,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-nationen,HGS16690-pap,4002911266908,56.41,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-nationen
2787,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-schweiz,HGS16649-pap,4002911266496,34.86,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-schweiz
2788,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-rot-vichy-karo,HGS87679-pap,4002911316238,52.63,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-rot-vichy-karo
2789,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-ungarn,HGS,,brak ceny,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-ungarn
2790,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-italien,HGS16638-pap,4002911266380,55.18,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-italien
2791,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-oesterreich,HGS82021-pap,4002911920213,41.26,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-oesterreich
2792,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-deutschland,HGS10047-pap,4002911200476,41.26,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-deutschland
2793,https://www.hygiene-shop.com/holzbesteck/papstar-messer-holz-pure-16-5-cm,HGS89890-pap,4002911441930,43.16,https://www.hygiene-shop.com/holzbesteck/papstar-messer-holz-pure-16-5-cm
2794,https://www.hygiene-shop.com/holzbesteck/papstar-messer-holz-pure-16-5-cm-gewachst,HGS89118-pap,4002911991183,50.12,https://www.hygiene-shop.com/holzbesteck/papstar-messer-holz-pure-16-5-cm-gewachst
2795,https://www.hygiene-shop.com/holzbesteck/papstar-messer-holz-pure-20-5-cm-vintage,HGS88139-pap,4002911570586,58.63,https://www.hygiene-shop.com/holzbesteck/papstar-messer-holz-pure-20-5-cm-vintage
2796,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-happy-birthday,HGS82204-pap,4002911922040,30.99,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-happy-birthday
2797,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-10-cm-eisschirmchen-asia,HGS12662-pap,4002911226629,33.80,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-10-cm-eisschirmchen-asia
2798,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-10-cm-farbig-sortiert-eisschirmchen-dots,HGS81116-pap,4002911911167,38.15,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-10-cm-farbig-sortiert-eisschirmchen-dots
2799,https://www.hygiene-shop.com/holzbesteck/papstar-gabeln-holz-pure-10-cm,HGS88074-pap,4002911339497,44.22,https://www.hygiene-shop.com/holzbesteck/papstar-gabeln-holz-pure-10-cm
2800,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-spanien,HGS16639-pap,4002911266397,55.18,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-spanien
2801,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-niederlande,HGS16714-pap,4002911267141,55.18,https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-8-cm-niederlande
2802,https://www.hygiene-shop.com/teleskopstangen/unger-teleskopstange-optiloc-2-teilig-1-25-m,HGSEZ120,4017942991910,28.14,https://www.hygiene-shop.com/teleskopstangen/unger-teleskopstange-optiloc-2-teilig-1-25-m
2802,https://www.hygiene-shop.com/teleskopstangen/unger-teleskopstange-optiloc-2-teilig-1-25-m,HGSEZ250,4017942991927,37.12,https://www.hygiene-shop.com/teleskopstangen/unger-teleskopstange-optiloc-2-teilig-2-5-m
2802,https://www.hygiene-shop.com/teleskopstangen/unger-teleskopstange-optiloc-2-teilig-1-25-m,HGSEZ250,4017942991927,37.12,https://www.hygiene-shop.com/teleskopstangen/unger-teleskopstange-optiloc-2-teilig-2-5-m
2802,https://www.hygiene-shop.com/teleskopstangen/unger-teleskopstange-optiloc-2-teilig-1-25-m,HGSEZ400,4017942991941,66.59,https://www.hygiene-shop.com/teleskopstangen/unger-teleskopstange-optiloc-2-teilig-4-m
2803,https://www.hygiene-shop.com/teleskopstangen/unger-teleskopstange-optiloc-3-teilig-1-85-m,HGSED180,4017942991972,39.90,https://www.hygiene-shop.com/teleskopstangen/unger-teleskopstange-optiloc-3-teilig-1-85-m
2803,https://www.hygiene-shop.com/teleskopstangen/unger-teleskopstange-optiloc-3-teilig-1-85-m,HGSED370,4017942991989,63.90,https://www.hygiene-shop.com/teleskopstangen/unger-teleskopstange-optiloc-3-teilig-3-75-m
2803,https://www.hygiene-shop.com/teleskopstangen/unger-teleskopstange-optiloc-3-teilig-1-85-m,HGSED370,4017942991989,63.90,https://www.hygiene-shop.com/teleskopstangen/unger-teleskopstange-optiloc-3-teilig-3-75-m
2803,https://www.hygiene-shop.com/teleskopstangen/unger-teleskopstange-optiloc-3-teilig-1-85-m,HGSED600,4017942992009,97.33,https://www.hygiene-shop.com/teleskopstangen/unger-teleskopstange-optiloc-3-teilig-6-m
2804,https://www.hygiene-shop.com/stumpenkerzen/starpak-stumpenkerze-oe-80-mm-150-mm-weiss,HGS,,brak ceny,https://www.hygiene-shop.com/stumpenkerzen/starpak-stumpenkerze-oe-80-mm-150-mm-weiss
2805,https://www.hygiene-shop.com/schwaemme-topfreiniger/sito-pad-schwaemme-gross-abrasiv-normal-medium-10-stueck-gelb-gruen,HGS5000081,4009911500810,8.39,https://www.hygiene-shop.com/schwaemme-topfreiniger/sito-pad-schwaemme-gross-abrasiv-normal-medium-10-stueck-gelb-gruen
2805,https://www.hygiene-shop.com/schwaemme-topfreiniger/sito-pad-schwaemme-gross-abrasiv-normal-medium-10-stueck-gelb-gruen,HGS5000082,4009911500827,9.00,https://www.hygiene-shop.com/schwaemme-topfreiniger/sito-pad-schwaemme-gross-abrasiv-normal-medium-10-stueck-gelb-schwarz
2806,https://www.hygiene-shop.com/handwaschbuersten/noelle-handwaschbuerste-doppelseitig,HGS372100,4250560503879,2.24,https://www.hygiene-shop.com/handwaschbuersten/noelle-handwaschbuerste-doppelseitig
2807,https://www.hygiene-shop.com/boden-beschichtungsmittel/taski-jontec-matt-care-bodendispersion,HGS9292282,7615400858514,142.51,https://www.hygiene-shop.com/boden-beschichtungsmittel/taski-jontec-matt-care-bodendispersion
2808,https://www.hygiene-shop.com/bestecktaschen/starpak-bestecktaschen-airlaid-40-cm-x-48-cm-schwarz-premium-mit-besteckfalz,HGS87684-pap,4002911998526,102.76,https://www.hygiene-shop.com/bestecktaschen/starpak-bestecktaschen-airlaid-40-cm-x-48-cm-schwarz-premium-mit-besteckfalz
2809,https://www.hygiene-shop.com/unterhaltsreiniger/eilfix-alkoholduftreiniger,HGS100029-001-000,4029888001677,3.45,https://www.hygiene-shop.com/unterhaltsreiniger/eilfix-alkoholduftreiniger
2809,https://www.hygiene-shop.com/unterhaltsreiniger/eilfix-alkoholduftreiniger,HGS100029-010-000,4029888001684,29.79,https://www.hygiene-shop.com/unterhaltsreiniger/eilfix-alkoholduftreiniger-10-liter-kanister
