sku;ean;old_oryginal_price;oryginal_url;new_sku;new_oryginal_url;new_ean;new_oryginal_price
HGS12950101;\N;529.0400;https://www.hygiene-shop.com/nass-und-trockensauger/columbus-staub-und-wassersauger-sw-50-p;HGS12950101;https://www.hygiene-shop.com/nass-und-trockensauger/columbus-staub-und-wassersauger-sw-50-p;;529.04
HGS12950201;\N;550.7000;https://www.hygiene-shop.com/nass-und-trockensauger/columbus-staub-und-wassersauger-sw-50-s;HGS12950201;https://www.hygiene-shop.com/nass-und-trockensauger/columbus-staub-und-wassersauger-sw-50-s;;550.70
HGS12952201;\N;927.9900;https://www.hygiene-shop.com/nass-und-trockensauger/columbus-staub-und-wassersauger-sw-52-s;HGS12952201;https://www.hygiene-shop.com/nass-und-trockensauger/columbus-staub-und-wassersauger-sw-52-s;;927.99
HGS281500;4250560503824;20.3500;https://www.hygiene-shop.com/staubwedel/noelle-staubwedel-microfaser-mit-teleskopstiel;HGS281500;https://www.hygiene-shop.com/staubwedel/noelle-staubwedel-microfaser-mit-teleskopstiel;4250560503824;20.35
HGS110003;4260206870616;825.9300;https://www.hygiene-shop.com/nass-und-trockensauger/sprintus-pumpsauger-n-51-1-kps;HGS110003;https://www.hygiene-shop.com/nass-und-trockensauger/sprintus-pumpsauger-n-51-1-kps;4260206870616;825.93
HGS31910;4008439319102;10.6700;https://www.hygiene-shop.com/fleckenentferner/dr.-schnell-cleanmotion-fleckenwasser;HGS31910;https://www.hygiene-shop.com/fleckenentferner/dr.-schnell-cleanmotion-fleckenwasser;4008439319102;10.67
HGSFLE-12;4251844805665;10.2600;https://www.hygiene-shop.com/schwaemme-topfreiniger/floorstar-flecken-extractor-schmutzradierer-10-stueck;HGSFLE-12;https://www.hygiene-shop.com/schwaemme-topfreiniger/floorstar-flecken-extractor-schmutzradierer-10-stueck;4251844805665;10.26
HGS4867;4002017048675;141.7800;https://www.hygiene-shop.com/schreibtischreiniger/dreiturm-spontan-fleckentferner;HGS4867;https://www.hygiene-shop.com/schreibtischreiniger/dreiturm-spontan-fleckentferner;4002017048675;141.78
HGS9020112;4007705060922;51.6100;https://www.hygiene-shop.com/oel-und-fettloeser/meiko-active-fettloeser-4-x-1-liter;HGS9020112;https://www.hygiene-shop.com/oel-und-fettloeser/meiko-active-fettloeser-4-x-1-liter;4007705060922;51.61
HGS604941;8006540728437;6.4700;https://www.hygiene-shop.com/geruchsvernichter/febreze-textilerfrischer-aprilfrisch-spray;HGS604941;https://www.hygiene-shop.com/geruchsvernichter/febreze-textilerfrischer-aprilfrisch-spray;8006540728437;6.47
HGS90183369;4250224501975;1.4900;https://www.hygiene-shop.com/wc-einhaenger-wc-duftspueler/kleen-purgatis-wc-duftspueler-meeresfrische;HGS90183369;https://www.hygiene-shop.com/wc-einhaenger-wc-duftspueler/kleen-purgatis-wc-duftspueler-meeresfrische;4250224501975;1.49
HGS86035-pap;4002911693896;88.4800;https://www.hygiene-shop.com/salatschalen-to-go/starpak-salatschalen-pappe-to-go-1-l-oe-15-cm-7-5-cm-salad;HGS86035-pap;https://www.hygiene-shop.com/snackboxen-to-go/starpak-salatschalen-pappe-to-go-1-l-oe-15-cm-7-5-cm-salad;4002911693896;88.48
HGS86032-pap;4002911960325;90.8400;https://www.hygiene-shop.com/salatschalen-to-go/starpak-salatschalen-pappe-to-go-600-ml-oe-12-5-cm-7-5-cm-salad;HGS86032-pap;https://www.hygiene-shop.com/snackboxen-to-go/starpak-salatschalen-pappe-to-go-600-ml-oe-12-5-cm-7-5-cm-salad;4002911960325;90.84
HGS86034-pap;4002911484777;82.5700;https://www.hygiene-shop.com/salatschalen-to-go/starpak-salatschalen-pappe-to-go-750-ml-oe-15-cm-6-cm-salad;HGS86034-pap;https://www.hygiene-shop.com/snackboxen-to-go/starpak-salatschalen-pappe-to-go-750-ml-oe-15-cm-6-cm-salad;4002911484777;82.57
HGS14521-pap;4002911245217;125.5000;https://www.hygiene-shop.com/aluminiumschalen/starpak-schalen-alu-dom-deckel-rund-0-77-l-oe-18-2-cm-8-cm;HGS14521-pap;https://www.hygiene-shop.com/aluminiumschalen/starpak-schalen-alu-dom-deckel-rund-0-77-l-oe-18-2-cm-8-cm;4002911245217;125.50
HGS10454-pap;4002911204542;43.9700;https://www.hygiene-shop.com/dessertschalen-to-go/starpak-eis-und-dessertschalen-rund-400-ml-oe-12-cm-7-cm-glasklar;HGS10454-pap;https://www.hygiene-shop.com/dessertschalen-to-go/starpak-eis-und-dessertschalen-rund-400-ml-oe-12-cm-7-cm-glasklar;4002911204542;43.97
HGS82537-pap;4002911925379;50.9700;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/starpak-dressingbecher-pp-rund-50-ml-oe-7-1-cm-2-4-cm-transparent;HGS82537-pap;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/starpak-dressingbecher-pp-rund-50-ml-oe-7-1-cm-2-4-cm-transparent;4002911925379;50.97
HGS82538-pap;4002911905739;53.0100;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/starpak-dressingbecher-pp-rund-100-ml-oe-7-1-cm-4-3-cm-transparent;HGS82538-pap;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/starpak-dressingbecher-pp-rund-100-ml-oe-7-1-cm-4-3-cm-transparent;4002911905739;53.01
HGS85709-pap;4002911957097;50.5000;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/starpak-dressingbecher-pp-rund-125-ml-oe-7-1-cm-5-7-cm-transparent;HGS85709-pap;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/starpak-dressingbecher-pp-rund-125-ml-oe-7-1-cm-5-7-cm-transparent;4002911957097;50.50
HGS85708-pap;4002911966075;49.0200;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/starpak-dressingbecher-pp-rund-80-ml-oe-7-1-cm-3-5-cm-transparent;HGS85708-pap;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/starpak-dressingbecher-pp-rund-80-ml-oe-7-1-cm-3-5-cm-transparent;4002911966075;49.02
HGS86538-pap;4002911319864;135.2800;https://www.hygiene-shop.com/plastikschalen/starpak-feinkostbecher-pp-300-ml-oe-11-8-cm-5-1-cm-transparent-mit-originalitaetsverschluss;HGS86538-pap;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/starpak-feinkostbecher-pp-300-ml-oe-11-8-cm-5-1-cm-transparent-mit-originalitaetsverschluss;4002911319864;135.28
HGS88725-pap;4002911797785;208.6400;https://www.hygiene-shop.com/salatschalen-to-go/starpak-feinkostbecher-pp-rund-80-ml-oe-6-9-cm-3-65-cm-transparent-mit-originalitaetsverschluss;HGS88725-pap;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/starpak-feinkostbecher-pp-rund-80-ml-oe-6-9-cm-3-65-cm-transparent-mit-originalitaetsverschluss;4002911797785;208.64
HGS86537-pap;4002911666906;134.9900;https://www.hygiene-shop.com/plastikschalen/starpak-feinkostbecher-pp-240-ml-oe-9-5-cm-5-6-cm-transparent-mit-originalitaetsverschluss;HGS86537-pap;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/starpak-feinkostbecher-pp-240-ml-oe-9-5-cm-5-6-cm-transparent-mit-originalitaetsverschluss;4002911666906;134.99
HGS88726-pap;4002911334041;220.7000;https://www.hygiene-shop.com/salatschalen-to-go/starpak-feinkostbecher-pp-rund-120-ml-oe-6-9-cm-5-1-cm-transparent-mit-originalitaetsverschluss;HGS88726-pap;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/starpak-feinkostbecher-pp-rund-120-ml-oe-6-9-cm-5-1-cm-transparent-mit-originalitaetsverschluss;4002911334041;220.70
HGS86540-pap;4002911802892;112.7400;https://www.hygiene-shop.com/plastikschalen/starpak-feinkostbecher-pp-770-ml-oe-11-8-cm-11-3-cm-transparent-mit-originalitaetsverschluss;HGS86540-pap;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/starpak-feinkostbecher-pp-770-ml-oe-11-8-cm-11-3-cm-transparent-mit-originalitaetsverschluss;4002911802892;112.74
HGS87544-pap;4002911975442;74.1500;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/papstar-dressingbecher-papier-pure-rund-35-ml-oe-4-cm-3-1-cm-weiss;HGS87544-pap;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/papstar-dressingbecher-papier-pure-rund-35-ml-oe-4-cm-3-1-cm-weiss;4002911975442;74.15
HGS87545-pap;4002911975459;91.3900;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/papstar-dressingbecher-papier-pure-rund-60-ml-oe-5-4-cm-3-6-cm-weiss;HGS87545-pap;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/papstar-dressingbecher-papier-pure-rund-60-ml-oe-5-4-cm-3-6-cm-weiss;4002911975459;91.39
HGS87546-pap;4002911975466;62.8200;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/papstar-dressingbecher-papier-pure-rund-90-ml-oe-6-3-cm-5-cm-weiss;HGS87546-pap;https://www.hygiene-shop.com/feinkostbecher-verpackungsbecher/papstar-dressingbecher-papier-pure-rund-90-ml-oe-6-3-cm-5-cm-weiss;4002911975466;62.82
HGS97032-pap;4031222821018;52.1900;https://www.hygiene-shop.com/salatschalen-to-go/papstar-pro-pac-feinkost-und-salatschalen-mit-klappdeckel-pp-rund-950-ml-8-7-x-22-x-21-5-cm;HGS97032-pap;https://www.hygiene-shop.com/salatschalen-to-go/papstar-pro-pac-feinkost-und-salatschalen-mit-klappdeckel-pp-rund-950-ml-8-7-x-22-x-21-5-cm;4031222821018;52.19
HGS4211;4002017042123;35.4100;https://www.hygiene-shop.com/allzweckreiniger-unterhaltsreiniger/dreiturm-multi-effekt-eco-mehrzweckreiniger-glasreiniger-6-x-750-ml-spruehflasche;HGS4212;https://www.hygiene-shop.com/allzweckreiniger-unterhaltsreiniger/dreiturm-multi-effekt-eco-mehrzweckreiniger-glasreiniger-6-x-750-ml-spruehflasche;4002017042123;35.41
HGS101110034;7615400858194;109.6900;https://www.hygiene-shop.com/vollwaschmittel/omo-professional-active-clean-3in1-kapseln-vollwaschmittel-320-wl;HGS101110034;https://www.hygiene-shop.com/vollwaschmittel/omo-professional-active-clean-3in1-kapseln-vollwaschmittel-320-wl;7615400858194;109.69
HGS7516753;7615400092536;75.0400;https://www.hygiene-shop.com/vollwaschmittel/omo-professional-advance-vollwaschmittel;HGS7516753;https://www.hygiene-shop.com/vollwaschmittel/omo-professional-advance-vollwaschmittel;7615400092536;75.04
HGS101105090;7615400818853;66.1600;https://www.hygiene-shop.com/feinwaschmittel/omo-professional-color-fluessig-waschmittel-fuer-buntwaesche;HGS101105090;https://www.hygiene-shop.com/feinwaschmittel/omo-professional-color-fluessig-waschmittel-fuer-buntwaesche;7615400818853;66.16
HGS100127-001-000;4029888001219;14.7700;https://www.hygiene-shop.com/wc-beckensteine/eilfix-bio-beckensteine-erdbeer-1-kg-dose;HGS100127-001-000;https://www.hygiene-shop.com/wc-beckensteine/eilfix-bio-beckensteine-erdbeer-1-kg-dose;4029888001219;14.77
HGS100128-001-000;4029888001943;14.7700;https://www.hygiene-shop.com/wc-beckensteine/eilfix-bio-beckensteine-fichte-1-kg-dose;HGS100128-001-000;https://www.hygiene-shop.com/wc-beckensteine/eilfix-bio-beckensteine-fichte-1-kg-dose;4029888001943;14.77
HGS4227;4002017042277;4.8800;https://www.hygiene-shop.com/entkalker/dreiturm-bio-entkalker-500ml;HGS4227;https://www.hygiene-shop.com/entkalker/dreiturm-bio-entkalker-500ml;4002017042277;4.88
HGS318201;4260067281828;16.9600;https://www.hygiene-shop.com/staubsaugerbeutel/hitachi-staubsaugerbeutel-micro-vlies-filterbeutel-fuer-cv200-300-400-p;HGS318201;https://www.hygiene-shop.com/staubsaugerbeutel/hitachi-staubsaugerbeutel-micro-vlies-filterbeutel-fuer-cv200-300-400-p;4260067281828;16.96
HGSENB10;4017942006683;25.5400;https://www.hygiene-shop.com/glasschaber-ersatzklingen/unger-premium-edelstahlklingen-fuer-glasschaber-10-cm;HGSENB10;https://www.hygiene-shop.com/glasschaber-ersatzklingen/unger-premium-edelstahlklingen-fuer-glasschaber-10-cm;4017942006683;25.54
HGS281600;4250560505231;10.4600;https://www.hygiene-shop.com/wandbuersten-deckenbuersten/noelle-wand-und-deckenbuerste-oval;HGS281600;https://www.hygiene-shop.com/wandbuersten-deckenbuersten/noelle-wand-und-deckenbuerste-oval;4250560505231;10.46
HGS14892-pap;4002911248928;83.1100;https://www.hygiene-shop.com/servierplatten/starpak-servierplatten-alu-oval-54-7-cm-x-35-8-cm;HGS14892-pap;https://www.hygiene-shop.com/servierplatten/starpak-servierplatten-alu-oval-54-7-cm-x-35-8-cm;4002911248928;83.11
HGS14890-pap;4002911248904;67.5800;https://www.hygiene-shop.com/servierplatten/starpak-servierplatten-alu-oval-35-cm-x-24-5-cm;HGS10410-pap;https://www.hygiene-shop.com/servierplatten/starpak-servierplatten-alu-oval-35-cm-x-24-5-cm;4002911017364;39.16
HGS14950-pap;4002911249505;40.9700;https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-10-5-cm-frills-gold-silber;HGS14950-pap;https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-10-5-cm-frills-gold-silber;4002911249505;40.97
HGS4636;4002017046367;90.6500;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-polymer-hospital-selbstglanzdispersion;HGS4636;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-polymer-hospital-selbstglanzdispersion;4002017046367;90.65
HGS100811-001-000;4029888020753;4.1700;https://www.hygiene-shop.com/unterhaltsreiniger/eilfix-pro-140-alkoholreiniger-green;HGS100811-001-000;https://www.hygiene-shop.com/unterhaltsreiniger/eilfix-pro-140-alkoholreiniger-green;4029888020753;4.17
HGSRS350;4017942924970;13.6700;https://www.hygiene-shop.com/einwascherbezuege/unger-stripwasher-pad-strip-einwascherbezug-35-cm;HGSRS350;https://www.hygiene-shop.com/einwascherbezuege/unger-stripwasher-pad-strip-einwascherbezug-35-cm;4017942924970;13.67
HGS5098093;4009911598930;11.7800;https://www.hygiene-shop.com/handpads-padhalter/sito-super-handpads-extradick-11-5-x-25-cm-5-stueck-rot;HGS5098093;https://www.hygiene-shop.com/handpads-padhalter/sito-super-handpads-extradick-11-5-x-25-cm-5-stueck-rot;4009911598930;11.78
HGS126648007;7614300122206;4.1400;https://www.hygiene-shop.com/handspuelmittel/palmolive-original-geschirrspuelmittel;HGS126648007;https://www.hygiene-shop.com/handspuelmittel/palmolive-original-geschirrspuelmittel;7614300122206;4.14
HGS87455-pap;4002911731161;83.1800;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-natur-inkl.-weisser-serviette-33-x-33-cm-2-lag.;HGS87455-pap;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-natur-inkl.-weisser-serviette-33-x-33-cm-2-lag.;4002911731161;83.18
HGS88878-pap;4002911888780;83.1800;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-dunkelgruen-inkl.-weisser-serviette-33-x-33-cm-2-lag.;HGS88878-pap;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-dunkelgruen-inkl.-weisser-serviette-33-x-33-cm-2-lag.;4002911888780;83.18
HGS87232-pap;4002911872321;83.1800;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-weiss-guten-appetit-inkl.-weisser-serviette-33-x-33-cm-2-lag.;HGS87232-pap;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-weiss-guten-appetit-inkl.-weisser-serviette-33-x-33-cm-2-lag.;4002911872321;83.18
HGS87928-pap;4002911366530;83.1800;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-rot-vichy-karo-inkl.-weisser-serviette-33-x-33-cm-2-lag.;HGS87928-pap;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-rot-vichy-karo-inkl.-weisser-serviette-33-x-33-cm-2-lag.;4002911366530;83.18
HGS81013-pap;4002911988336;121.7100;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-23-5-cm-x-7-3-cm-bordeaux-inklusive-farbiger-bistro-serviette;HGS81013-pap;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-23-5-cm-x-7-3-cm-bordeaux-inklusive-farbiger-bistro-serviette;4002911988336;121.71
HGS81012-pap;4002911904299;121.7100;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-23-5-cm-x-7-3-cm-grau-inklusive-farbiger-bistro-serviette;HGS81012-pap;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-23-5-cm-x-7-3-cm-grau-inklusive-farbiger-bistro-serviette;4002911904299;121.71
HGS87527-pap;4002911875278;83.1800;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-grau-inkl.-weisser-serviette-33-x-33-cm-2-lag.;HGS87527-pap;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-grau-inkl.-weisser-serviette-33-x-33-cm-2-lag.;4002911875278;83.18
HGS85206-pap;4002911958544;83.1800;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-creme-inkl.-weisser-serviette-33-x-33-cm-2-lag.;HGS85206-pap;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-creme-inkl.-weisser-serviette-33-x-33-cm-2-lag.;4002911958544;83.18
HGS89189-pap;4002911573822;83.9200;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-schwarz-weiss-newsprint-inkl.-schwarzer-serviette-33-x-33-cm-2-lag.;HGS89189-pap;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-schwarz-weiss-newsprint-inkl.-schwarzer-serviette-33-x-33-cm-2-lag.;4002911573822;83.92
HGS85246-pap;4002911931790;83.1800;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-blau-inkl.-weisser-serviette-33-x-33-cm-2-lag.;HGS85246-pap;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-blau-inkl.-weisser-serviette-33-x-33-cm-2-lag.;4002911931790;83.18
HGS86701-pap;4002911867013;83.1100;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-schwarz-creme-stripes-inkl.-farbiger-serviette-33-x-33-cm-2-lag.;HGS86701-pap;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-schwarz-creme-stripes-inkl.-farbiger-serviette-33-x-33-cm-2-lag.;4002911867013;83.11
HGS86703-pap;4002911867037;83.1100;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-schwarz-bordeaux-stripes-inkl.-farbiger-serviette-33-x-33-cm-2-lag.;HGS86703-pap;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-schwarz-bordeaux-stripes-inkl.-farbiger-serviette-33-x-33-cm-2-lag.;4002911867037;83.11
HGS86704-pap;4002911867044;83.1100;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-schwarz-orange-stripes-inkl.-farbiger-serviette-33-x-33-cm-2-lag.;HGS86704-pap;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-schwarz-orange-stripes-inkl.-farbiger-serviette-33-x-33-cm-2-lag.;4002911867044;83.11
HGS86700-pap;4002911867006;83.1100;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-schwarz-weiss-stripes-inkl.-farbiger-serviette-33-x-33-cm-2-lag.;HGS86700-pap;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-schwarz-weiss-stripes-inkl.-farbiger-serviette-33-x-33-cm-2-lag.;4002911867006;83.11
HGS85207-pap;4002911965825;83.1800;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-bordeaux-inkl.-weisser-serviette-33-x-33-cm-2-lag.;HGS85207-pap;https://www.hygiene-shop.com/bestecktaschen/papstar-bestecktaschen-20-cm-x-8-5-cm-bordeaux-inkl.-weisser-serviette-33-x-33-cm-2-lag.;4002911965825;83.18
HGS12565-pap;4002911225653;160.8500;https://www.hygiene-shop.com/kerzenstaender-kerzenhalter/papstar-kerzen-manschetten-rund-oe-10-cm-weiss;HGS12565-pap;https://www.hygiene-shop.com/kerzenstaender-kerzenhalter/papstar-kerzen-manschetten-rund-oe-10-cm-weiss;4002911225653;160.85
HGS88630-pap;4002911322215;74.7900;https://www.hygiene-shop.com/nachhaltiges-partygeschirr/papstar-tischdecke-papier-5-m-x-1-2-m-pirate-crew;HGS88630-pap;https://www.hygiene-shop.com/nachhaltiges-partygeschirr/papstar-tischdecke-papier-5-m-x-1-2-m-pirate-crew;4002911322215;74.79
HGS86738-pap;4002911678862;74.7900;https://www.hygiene-shop.com/nachhaltiges-partygeschirr/papstar-tischdecke-papier-5-m-x-1-2-m-unicorn;HGS86738-pap;https://www.hygiene-shop.com/nachhaltiges-partygeschirr/papstar-tischdecke-papier-5-m-x-1-2-m-unicorn;4002911678862;74.79
HGS89403-pap;4002911804803;59.6900;https://www.hygiene-shop.com/nachhaltiges-partygeschirr/papstar-tischdecke-papier-3-m-x-1-2-m-superhero;HGS89403-pap;https://www.hygiene-shop.com/nachhaltiges-partygeschirr/papstar-tischdecke-papier-3-m-x-1-2-m-superhero;4002911804803;59.69
HGS89402-pap;4002911690420;59.6900;https://www.hygiene-shop.com/nachhaltiges-partygeschirr/papstar-tischdecke-papier-3-m-x-1-2-m-pastilles;HGS89402-pap;https://www.hygiene-shop.com/nachhaltiges-partygeschirr/papstar-tischdecke-papier-3-m-x-1-2-m-pastilles;4002911690420;59.69
HGS89401-pap;4002911616529;59.6900;https://www.hygiene-shop.com/nachhaltiges-partygeschirr/papstar-tischdecke-papier-3-m-x-1-2-m-poppy;HGS89401-pap;https://www.hygiene-shop.com/nachhaltiges-partygeschirr/papstar-tischdecke-papier-3-m-x-1-2-m-poppy;4002911616529;59.69
HGS100126-250-000;4029888005552;5.0000;https://www.hygiene-shop.com/moebelpflege/eilfix-moebelpolitur;HGS100126-250-000;https://www.hygiene-shop.com/moebelpflege/eilfix-moebelpolitur;4029888005552;5.00
HGS96414-pap;4031222509015;59.8100;https://www.hygiene-shop.com/suppenschalen-to-go/papstar-pro-pac-deckel-pp-to-go-oe-11-5-cm-transparent;HGS96414-pap;https://www.hygiene-shop.com/suppenschalen-to-go/papstar-pro-pac-deckel-pp-to-go-oe-11-5-cm-transparent;4031222509015;59.81
HGS0496-1;4012615049608;6.6500;https://www.hygiene-shop.com/staubsauger-deo/sebo-fresh-duftstaebchen;HGS0496-1;https://www.hygiene-shop.com/staubsauger-deo/sebo-fresh-duftstaebchen;4012615049608;6.65
HGS487423;4015000970860;10.6700;https://www.hygiene-shop.com/vollwaschmittel/persil-4in1-discs-universal-excellence-vollwaschmittel-20-wl;HGS;https://www.hygiene-shop.com/vollwaschmittel/persil-4in1-discs-universal-excellence-vollwaschmittel-20-wl;;brak ceny
HGS486418;4015000971423;13.6500;https://www.hygiene-shop.com/buntwaschmittel/persil-color-megaperls-excellence-colorwaschmittel-23-wl;HGS486418;https://www.hygiene-shop.com/buntwaschmittel/persil-color-megaperls-excellence-colorwaschmittel-23-wl;4015000971423;13.65
HGS877417;4015000973427;30.6700;https://www.hygiene-shop.com/buntwaschmittel/persil-color-pulver-colorwaschmittel-130-wl;HGS177881;https://www.hygiene-shop.com/buntwaschmittel/persil-color-pulver-colorwaschmittel;4015200034980;30.67
HGS842619;4015000967174;10.4700;https://www.hygiene-shop.com/vollwaschmittel/persil-sensitive-gel-vollwaschmittel-25-wl;HGS842619;https://www.hygiene-shop.com/vollwaschmittel/persil-sensitive-gel-vollwaschmittel-25-wl;4015200035345;10.47
HGS718334;4015000968140;11.5000;https://www.hygiene-shop.com/vollwaschmittel/persil-sensitive-megaperls-vollwaschmittel-23-wl;HGS718334;https://www.hygiene-shop.com/vollwaschmittel/persil-sensitive-megaperls-vollwaschmittel-23-wl;4015000968140;11.50
HGS957659;4015000972895;45.9800;https://www.hygiene-shop.com/buntwaschmittel/persil-ultra-konzentrat-color-gel-colorwaschmittel-130-wl;HGS957659;https://www.hygiene-shop.com/buntwaschmittel/persil-ultra-konzentrat-color-gel-colorwaschmittel-130-wl;4015000972895;45.98
HGS486415;4015000971447;11.5000;https://www.hygiene-shop.com/vollwaschmittel/persil-universal-kraft-gel-excellence-vollwaschmittel-25-wl;HGS486415;https://www.hygiene-shop.com/vollwaschmittel/persil-universal-kraft-gel-excellence-vollwaschmittel-25-wl;4015000971447;11.50
HGS486417;4015000971430;11.5000;https://www.hygiene-shop.com/vollwaschmittel/persil-universal-megaperls-excellence-vollwaschmittel-23-wl;HGS486417;https://www.hygiene-shop.com/vollwaschmittel/persil-universal-megaperls-excellence-vollwaschmittel-23-wl;4015000971430;11.50
HGS821351;4015200032030;46.0600;https://www.hygiene-shop.com/vollwaschmittel/persil-universal-pulver-vollwaschmittel;HGS54785422;https://www.hygiene-shop.com/vollwaschmittel/persil-universal-pulver-vollwaschmittel;4015200034034;46.06
HGS85809-pap;4002911972830;71.0700;https://www.hygiene-shop.com/schalen-teller-aus-kunststoff/papstar-pipetten-pe-0-5-ml-8-8-cm-transparent;HGS85809-pap;https://www.hygiene-shop.com/schalen-teller-aus-kunststoff/papstar-pipetten-pe-0-5-ml-8-8-cm-transparent;4002911972830;71.07
HGS86229-pap;4002911426678;74.0200;https://www.hygiene-shop.com/schalen-teller-aus-kunststoff/papstar-pipetten-pe-1-ml-14-8-cm-transparent;HGS86229-pap;https://www.hygiene-shop.com/schalen-teller-aus-kunststoff/papstar-pipetten-pe-1-ml-14-8-cm-transparent;4002911426678;74.02
HGS85811-pap;4002911998328;71.0700;https://www.hygiene-shop.com/schalen-teller-aus-kunststoff/starpak-pipetten-pe-4-ml-8-cm-transparent;HGS85811-pap;https://www.hygiene-shop.com/schalen-teller-aus-kunststoff/starpak-pipetten-pe-4-ml-8-cm-transparent;4002911998328;71.07
HGS5765;8717775687634;53.9200;https://www.hygiene-shop.com/wc-buersten-wc-garnituren/plastiqline-exclusive-toilettenbuerstenhalter-pqxbrushz;HGS5765;https://www.hygiene-shop.com/wc-buersten-wc-garnituren/plastiqline-exclusive-toilettenbuerstenhalter-pqxbrushz;8717775687634;53.92
HGS20877430;\N;346.8300;https://www.hygiene-shop.com/zubehoer-fuer-spruehextraktionsgeraete/columbus-bodenadapter-kunststoff;HGS20877430;https://www.hygiene-shop.com/zubehoer-fuer-spruehextraktionsgeraete/columbus-bodenadapter-kunststoff;;346.83
HGS5594;8717775684992;50.2200;https://www.hygiene-shop.com/wc-buersten-wc-garnituren/plastiqline-toilettenbuerstenhalter-pqbrush-weiss;HGS5594;https://www.hygiene-shop.com/wc-buersten-wc-garnituren/plastiqline-toilettenbuerstenhalter-pqbrush-weiss;8717775684992;50.22
